ds,yhat,yhat_lower,yhat_upper,actual
2001-01-07 00:00:00,2.124951587203359,-1.9260453491082958,6.0209580562256635,0.0
2001-01-14 00:00:00,2.85231187305754,-1.2925422281702086,6.994177428601441,0.0
2001-01-21 00:00:00,3.4145519167634317,-0.701121726223676,7.2906542333675475,0.0
2001-01-28 00:00:00,3.4788230425944024,-0.59314770342954,7.430948994191889,0.0
2001-02-04 00:00:00,3.2248415333432288,-0.8647005074822665,7.350325284762006,1.813151256658654
2001-02-11 00:00:00,3.1254844377637663,-1.231487898169266,6.842160801043171,2.390917193616352
2001-02-18 00:00:00,3.437738105704994,-0.7261989886478779,7.174966534376368,2.6724526714020995
2001-02-25 00:00:00,3.9548049692119065,-0.10161139600980773,8.167616156902644,2.529046878322896
2001-03-04 00:00:00,4.256373592842265,0.22755989927509246,8.15337526336397,11.464987501325291
2001-03-11 00:00:00,4.1433189663277705,-0.07417637438556124,7.821629770390125,6.077158422955323
2001-03-18 00:00:00,3.7813320022936363,-0.5892362397962874,7.846030225810132,1.2689900757193864
2001-03-25 00:00:00,3.451529357561511,-0.2709949296790577,7.7235140275974175,0.0
2001-04-01 00:00:00,3.2457229088087427,-0.6750205080036573,7.471504562739129,0.0
2001-04-08 00:00:00,3.0484469159259078,-0.7234636095382823,7.149944852679012,0.0
2001-04-15 00:00:00,2.76410212355638,-1.165987588020307,6.5383511255806255,0.0
2001-04-22 00:00:00,2.4678724464510617,-1.4250555238343057,6.285637860645483,0.0
2001-04-29 00:00:00,2.30190693852421,-1.619275525919686,6.2657082816932945,0.0
2001-05-06 00:00:00,2.2845567311123176,-1.8157795305367057,6.242850134792919,0.0
2001-05-13 00:00:00,2.302075987565887,-1.4046807091399018,6.581832258390539,0.0
2001-05-20 00:00:00,2.296194164199549,-1.6093337703286328,6.297882615138592,0.0
2001-05-27 00:00:00,2.389282348971748,-1.8125837887971614,6.1769512923582,5.032882354974601
2001-06-03 00:00:00,2.7530026133419767,-1.1982990155908664,6.9169438212843986,4.9855708531852905
2001-06-10 00:00:00,3.3502314000575146,-0.7300312616485258,7.602050811807581,4.664688408906334
2001-06-17 00:00:00,3.8636077353699383,-0.23734912269286879,7.755347686680679,4.127994382933776
2001-06-24 00:00:00,3.9371466440561473,-0.085971108678216,8.09323104965041,6.663046076802003
2001-07-01 00:00:00,3.511122051799647,-0.48836119882399665,7.390400201145356,4.880691274181589
2001-07-08 00:00:00,2.9158569701026975,-1.1599769145921246,6.986540723944213,3.712776521740212
2001-07-15 00:00:00,2.6250243433438216,-1.2786472797139816,6.653948456950992,3.554622127276196
2001-07-22 00:00:00,2.890381488447504,-0.8645756723500075,7.0714023422623935,1.5248299204839293
2001-07-29 00:00:00,3.565531927919139,-0.255776814845571,7.435845437880031,2.1238863657892804
2001-08-05 00:00:00,4.233849007510326,0.34438836961982355,8.45295594652682,2.6886656892928524
2001-08-12 00:00:00,4.507517175334632,0.47092102018614446,8.65614707344546,3.068186024433939
2001-08-19 00:00:00,4.271052950507778,0.4906586033411613,8.606400453165651,4.901399014235635
2001-08-26 00:00:00,3.7211162499595076,-0.5311953517527757,7.696199091961404,4.918622242069897
2001-09-02 00:00:00,3.1992271671736705,-0.7918227727478562,7.553474230046165,4.706325047182297
2001-09-09 00:00:00,2.939093875553677,-1.1455734919517195,6.934463025509613,4.284789696512172
2001-09-16 00:00:00,2.9109633275862032,-1.0521608882918128,6.798862080507725,6.473535204917354
2001-09-23 00:00:00,2.8926040077660042,-0.9548403979952718,6.893928475882948,5.059327103142883
2001-09-30 00:00:00,2.718894449275909,-1.066103365660466,6.739552133740214,3.927171612027
