ds,yhat,yhat_lower,yhat_upper,actual
2001-01-07 00:00:00,0.05894910190293323,-0.143718021238061,0.2564897510992824,0.2838830949824065
2001-01-14 00:00:00,0.068322333768232,-0.1317849171380835,0.27976269759589406,0.2514282215506935
2001-01-21 00:00:00,0.06201537985018693,-0.12873885290058212,0.257882087705677,0.2508448575624896
2001-01-28 00:00:00,0.0393225048218789,-0.15091745484205843,0.22701010368209212,0.2138438259044102
2001-02-04 00:00:00,0.018654889122848364,-0.17941294375011163,0.20953396251659545,0.0
2001-02-11 00:00:00,0.02223181032664459,-0.17300592728887043,0.22927516274953108,0.0
2001-02-18 00:00:00,0.054658237006708806,-0.13453301123621297,0.24705936064095851,0.0
2001-02-25 00:00:00,0.09755636846669549,-0.08475814603724967,0.2948765430994415,0.0
2001-03-04 00:00:00,0.12532203164084335,-0.07631367661468567,0.3176832019804636,0.0
2001-03-11 00:00:00,0.1257720294749639,-0.07733972455432368,0.335417018336686,0.0
2001-03-18 00:00:00,0.10670821675247143,-0.0912493010726829,0.30578987573968136,0.0
2001-03-25 00:00:00,0.08546997564983856,-0.115497436955229,0.2864472012446926,0.0
2001-04-01 00:00:00,0.07398694198172107,-0.13549731371118529,0.2647892165388725,0.0
2001-04-08 00:00:00,0.0719365042540351,-0.12917769043636085,0.2754683404645848,0.0
2001-04-15 00:00:00,0.06996615829565005,-0.14746962116416273,0.25077307620024986,0.0
2001-04-22 00:00:00,0.05745812534906582,-0.14894920197180261,0.2417385497493993,0.0
2001-04-29 00:00:00,0.03002427860977317,-0.16643297913119726,0.217734023340935,0.0
2001-05-06 00:00:00,0.0,-0.21194338769776722,0.19729536700859304,0.0
2001-05-13 00:00:00,0.0,-0.22289550668538438,0.17263057461315895,0.0
2001-05-20 00:00:00,0.0,-0.22483461625096207,0.1661665924711485,0.0
2001-05-27 00:00:00,0.0007386547197329452,-0.1980094564740521,0.21903100574338202,0.0
2001-06-03 00:00:00,0.05139769904407079,-0.14414695442674658,0.24532713801874628,0.0
2001-06-10 00:00:00,0.09354699787283094,-0.11417683377064643,0.28596357160691466,0.0
2001-06-17 00:00:00,0.10778886212907794,-0.09201335405421769,0.3084641675594719,0.0
2001-06-24 00:00:00,0.09462797373550914,-0.12208454023177225,0.29020720208152423,0.2448489861551121
2001-07-01 00:00:00,0.07013695055914503,-0.11970812226791337,0.26774743987030974,0.278342816159655
2001-07-08 00:00:00,0.050184310022346953,-0.13531516547826927,0.24471369957297284,0.2482919007164138
2001-07-15 00:00:00,0.039630725868853973,-0.1604927770261243,0.2334633389311488,0.2285162969688189
2001-07-22 00:00:00,0.035205931901524774,-0.16099090600769084,0.23400732840254235,0.0
2001-07-29 00:00:00,0.034664297240352936,-0.1679713942060913,0.22231037538240078,0.0
2001-08-05 00:00:00,0.03960435704007479,-0.1583411331059943,0.23832780517166152,0.0
2001-08-12 00:00:00,0.050020413150555575,-0.14380698245617607,0.25539308781949466,0.0
2001-08-19 00:00:00,0.06028552305705137,-0.1368341458874484,0.25923148118523515,0.0
2001-08-26 00:00:00,0.06363487584247587,-0.1224231054140729,0.2552555929093781,0.0
2001-09-02 00:00:00,0.05952943502264675,-0.1353573670486371,0.2683159814260735,0.0
2001-09-09 00:00:00,0.053313229471525156,-0.12790097879739887,0.26463136827096434,0.0
2001-09-16 00:00:00,0.047804495815755715,-0.13318578093092526,0.24551847974233032,0.2308348797103019
2001-09-23 00:00:00,0.0384348133819145,-0.15289958154952737,0.24083408311429505,0.2326516640783831
2001-09-30 00:00:00,0.02022627053546762,-0.18228568834104825,0.22171712956389367,0.2507826511698722
2001-10-07 00:00:00,0.0,-0.2025545785767952,0.1952852132568786,0.2857308050414429
2001-10-14 00:00:00,0.0,-0.1827126167544833,0.20924742936170287,0.0
2001-10-21 00:00:00,0.0062822895112538,-0.19715636457668834,0.19385952550665514,0.0
2001-10-28 00:00:00,0.037822486708981924,-0.1462731017112579,0.2464104601529855,0.0
2001-11-04 00:00:00,0.06224569163780822,-0.13439335479913267,0.25280653283649074,0.0
